property_id,prop_name,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,facilities_provided
529,Rampai Idaman,600,Damansara Damai,Flat,3,2,2,650,Unfurnished,Selangor,"Playground, Lift, Swimming Pool, Security, Minimart, Gymnasium, Jogging Track, Club house, Multipurpose hall, Near KTM/LRT, Air-Cond"
1635,Randa Apartment,1300,Shah Alam,Apartment,3,1,2,790,Partially Furnished,Selangor,"Barbeque area, Playground, Security, Minimart"
1423,Red Ruby Apartment,800,Seri Kembangan,Apartment,3,1,2,817,Unfurnished,Selangor,"Minimart, Security, Near KTM/LRT"
632,Regalia Residence,2600,Jalan Sultan Ismail,Service Residence,2,1,1,805,Fully Furnished,Kuala Lumpur,"Playground, Gymnasium, Swimming Pool, Squash Court, Security, Lift, Minimart, Air-Cond, Washing Machine, Near KTM/LRT"
850,Regency Condominium (Klang),1398,Klang,Condominium,3,1,2,1400,Fully Furnished,Selangor,"Security, Playground, Minimart, Swimming Pool, Lift, Air-Cond, Near KTM/LRT, Washing Machine"
260,Regency Tower,5300,Bukit Bintang,Condominium,4,1,3,2200,Fully Furnished,Kuala Lumpur,"Gymnasium, Swimming Pool, Tennis Court, Squash Court, Jogging Track, Barbeque area, Sauna, Security, Playground, Club house, Lift, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
95,Reizz Residence,1900,Ampang Hilir,Service Residence,2,1,1,697,Fully Furnished,Kuala Lumpur,"Swimming Pool, Sauna, Security, Jogging Track, Air-Cond, Washing Machine"
305,Renai Jelutong Residences,2300,Bukit Jelutong,Condominium,3,2,2,1200,Partially Furnished,Selangor,"Playground, Security, Swimming Pool, Squash Court, Lift, Minimart, Gymnasium, Tennis Court, Barbeque area, Multipurpose hall, Sauna, Air-Cond, Washing Machine"
233,Res 280,1700,Batu Caves,Service Residence,2,1,2,1000,Fully Furnished,Selangor,"Security, Swimming Pool, Gymnasium, Playground, Lift, Jogging Track, Minimart, Squash Court, Tennis Court, Air-Cond, Near KTM/LRT, Washing Machine"
989,Residence 8,1250,Old Klang Road,Condominium,2,1,3,1250,Partially Furnished,Kuala Lumpur,"Playground, Swimming Pool, Multipurpose hall, Security, Gymnasium, Sauna, Barbeque area, Lift, Air-Cond"
990,Residency V,2200,Old Klang Road,Service Residence,3,2,2,909,Fully Furnished,Kuala Lumpur,"Barbeque area, Security, Playground, Swimming Pool, Gymnasium, Air-Cond, Washing Machine"
695,Residensi Adelia,1300,Kajang,Condominium,3,2,3,1082,Partially Furnished,Selangor,"Gymnasium, Playground, Sauna, Swimming Pool, Lift, Security, Minimart, Barbeque area, Club house, Multipurpose hall, Washing Machine, Near KTM/LRT, Air-Cond"
402,Residensi Akasia Permaisuri,1400,Cheras,Apartment,3,1,2,807,Partially Furnished,Kuala Lumpur,"Security, Lift, Playground, Minimart, Multipurpose hall, Near KTM/LRT"
403,Residensi Alam Damai (PR1MA @ Alam Damai),1300,Cheras,Apartment,3,1,3,935,Unfurnished,Kuala Lumpur,"Security, Lift, Playground, Minimart, Multipurpose hall"
1314,Residensi Aman,1050,Semenyih,Condominium,3,2,2,980,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Air-Cond"
1502,Residensi Bayu Andaman,1700,Setapak,Service Residence,3,1,2,1000,Partially Furnished,Kuala Lumpur,"Club house, Jogging Track"
56,Residensi Bistaria,1100,Ampang,Apartment,3,1,2,850,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall"
696,Residensi Bukit Palma 2 (Palm Hill Residence 2),1500,Kajang,Condominium,3,2,2,1055,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track, Squash Court, Air-Cond, Washing Machine"
697,Residensi Damai,1000,Kajang,Condominium,3,2,2,850,Partially Furnished,Selangor,"Jogging Track, Security, Minimart, Playground, Swimming Pool, Gymnasium"
925,Residensi Desa,1300,Kuchai Lama,Condominium,3,1,2,850,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground"
1769,Residensi Desa Satumas,1500,Taman Desa,Apartment,3,1,2,850,Partially Furnished,Kuala Lumpur,"Playground, Multipurpose hall, Security, Air-Cond"
1770,Residensi Desa Sentralmas (Taman Desa),1350,Taman Desa,Condominium,3,1,2,850,Partially Furnished,Kuala Lumpur,"Security, Playground, Swimming Pool, Minimart, Lift, Washing Machine"
1771,Residensi Desamas @ Taman Desa,1400,Taman Desa,Apartment,3,1,2,900,Partially Furnished,Kuala Lumpur,"Security, Lift, Playground, Swimming Pool, Minimart, Air-Cond, Washing Machine"
773,Residensi Enesta Kepong,1200,Kepong,Condominium,3,1,2,802,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Near KTM/LRT"
991,Residensi Gembira 737,1600,Old Klang Road,Apartment,3,1,2,850,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Air-Cond, Washing Machine"
1503,Residensi Gombak 126,1450,Setapak,Service Residence,3,1,2,923,Partially Furnished,Kuala Lumpur,"Security, Swimming Pool, Multipurpose hall, Gymnasium, Playground, Air-Cond"
800,Residensi Gurneymas,1400,Keramat,Apartment,3,1,2,850,Partially Furnished,Kuala Lumpur,"Security, Lift, Playground, Minimart, Multipurpose hall, Near KTM/LRT"
1665,Residensi Harmoni 1,1500,Solaris Dutamas,Service Residence,2,2,1,650,Fully Furnished,Kuala Lumpur,"Playground, Security, Lift, Swimming Pool, Minimart, Barbeque area, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
1279,Residensi Harmoni 2 @ Bukit Prima Pelangi,1999,Segambut,Condominium,3,2,2,1200,Partially Furnished,Kuala Lumpur,"Multipurpose hall, Playground, Barbeque area, Sauna, Swimming Pool, Gymnasium, Jogging Track, Security, Lift, Minimart, Air-Cond, Near KTM/LRT, Washing Machine"
1735,Residensi Hijauan Lumayan,1200,Sungai Besi,Apartment,3,1,2,1035,Partially Furnished,Kuala Lumpur,"Security, Playground, Gymnasium, Swimming Pool, Multipurpose hall, Lift, Air-Cond, Near KTM/LRT"
698,Residensi Idaman Abadi Fasa 1&2,1500,Kajang,Apartment,3,2,3,1200,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Club house, Near KTM/LRT, Washing Machine, Air-Cond"
965,Residensi Inspirasi Mont Kiara,3000,Mont Kiara,Condominium,3,2,2,940,Fully Furnished,Kuala Lumpur,"Jogging Track, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house, Air-Cond, Washing Machine"
289,Residensi Jalilmas,1000,Bukit Jalil,Apartment,3,1,2,800,Partially Furnished,Kuala Lumpur,"Minimart, Multipurpose hall, Security, Lift, Near KTM/LRT"
699,Residensi Kajang Utama,1250,Kajang,Apartment,3,2,2,1023,Fully Furnished,Selangor,"Security, Swimming Pool, Squash Court, Jogging Track, Gymnasium, Tennis Court, Barbeque area, Multipurpose hall, Club house, Playground, Sauna, Lift, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
774,Residensi KepongMas,1100,Kepong,Apartment,3,2,2,800,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Air-Cond, Near KTM/LRT"
775,Residensi Kepongmas 2,1400,Kepong,Apartment,3,1,2,800,Partially Furnished,Kuala Lumpur,"Security, Lift, Playground, Near KTM/LRT"
212,Residensi Kerinchi,1900,Bangsar South,Condominium,3,1,2,900,Unfurnished,Kuala Lumpur,"Multipurpose hall, Security, Swimming Pool, Lift, Washing Machine, Near KTM/LRT"
877,Residensi Kia Peng,8000,KLCC,Condominium,4,2,5,2850,Partially Furnished,Kuala Lumpur,"Sauna, Playground, Tennis Court, Gymnasium, Security, Swimming Pool, Barbeque area, Club house, Air-Cond"
926,Residensi Kuchaimas,1350,Kuchai Lama,Apartment,3,1,2,800,Partially Furnished,Kuala Lumpur,"Lift, Security, Playground, Multipurpose hall, Jogging Track"
156,Residensi Laguna (Belvedere Service Apt),2000,Bandar Sunway,Service Residence,3,1,2,949,Fully Furnished,Selangor,"Security, Gymnasium, Swimming Pool, Minimart, Multipurpose hall, Lift, Playground, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
1260,Residensi Laguna Biru 2,830,Rawang,Apartment,3,1,2,850,Unfurnished,Selangor,"Security, Lift, Playground, Minimart"
1365,Residensi Lili,2000,Sepang,Condominium,4,2,4,1450,Unfurnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Squash Court"
1097,Residensi Medan,1300,Petaling Jaya,Apartment,3,2,2,850,Partially Furnished,Selangor,"Security, Tennis Court, Lift, Playground, Multipurpose hall"
184,Residensi Melor,900,Bangi,Apartment,3,1,2,765,Unfurnished,Selangor,"Security, Lift, Playground, Minimart"
562,Residensi Pandanmas 1,1500,Desa Pandan,Apartment,3,1,2,900,Partially Furnished,Kuala Lumpur,"Minimart, Gymnasium, Lift, Security, Swimming Pool, Playground, Jogging Track, Barbeque area, Multipurpose hall, Near KTM/LRT, Air-Cond"
563,Residensi Pandanmas 2,1000,Desa Pandan,Apartment,3,1,2,900,Unfurnished,Kuala Lumpur,"Jogging Track, Security, Minimart, Playground, Swimming Pool, Gymnasium, Lift, Multipurpose hall"
700,Residensi Permai,1500,Kajang,Condominium,3,2,2,1000,Fully Furnished,Selangor,"Security, Playground, Gymnasium, Sauna, Minimart, Swimming Pool, Lift, Barbeque area, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine"
831,Residensi Platinum OUG,750,KL Sentral,Service Residence,4,1,2,182,Partially Furnished,Kuala Lumpur,"Security, Multipurpose hall, Minimart, Near KTM/LRT, Washing Machine, Internet"
1504,Residensi Platinum Teratai,2000,Setapak,Condominium,3,1,2,928,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Air-Cond, Washing Machine, Near KTM/LRT"
1186,Residensi Puchongmas,1100,Puchong,Condominium,3,2,2,900,Partially Furnished,Kuala Lumpur,"Swimming Pool, Gymnasium, Multipurpose hall, Security, Air-Cond"
1505,Residensi PV 9 ,2200,Setapak,Condominium,3,1,2,1000,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
822,Residensi Rabung KL Timur,3500,KL City,Condominium,2,2,2,865,Fully Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
1506,Residensi Rampai,1850,Setapak,Condominium,3,2,2,850,Fully Furnished,Kuala Lumpur,"Gymnasium, Barbeque area, Playground, Swimming Pool, Security, Air-Cond, Washing Machine, Near KTM/LRT"
1507,Residensi Rampai II,2000,Setapak,Apartment,4,2,2,950,Fully Furnished,Kuala Lumpur,"Playground, Swimming Pool, Gymnasium, Minimart, Barbeque area, Security, Lift, Air-Cond"
404,Residensi Razakmas,1350,Cheras,Apartment,3,1,2,850,Partially Furnished,Kuala Lumpur,"Security, Lift"
405,Residensi Razakmas 2,1200,Cheras,Apartment,3,1,2,800,Unfurnished,Kuala Lumpur,"Lift, Security, Playground, Internet"
701,"Residensi Rimbun, Canopy Hills",1300,Kajang,Condominium,2,1,1,600,Fully Furnished,Selangor,"Jogging Track, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Air-Cond, Near KTM/LRT, Washing Machine"
1687,Residensi Rimbunan Petaling,1300,Sri Petaling,Apartment,3,1,2,892,Unfurnished,Kuala Lumpur,"Security, Lift, Air-Cond"
966,Residensi Sefina Mont Kiara,4600,Mont Kiara,Condominium,3,2,2,1548,Fully Furnished,Kuala Lumpur,"Security, Swimming Pool, Playground, Sauna, Gymnasium, Tennis Court, Lift, Minimart, Barbeque area, Club house, Air-Cond, Washing Machine"
234,Residensi Selayang Damai,1600,Batu Caves,Apartment,3,1,1,800,Fully Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Washing Machine"
823,Residensi Seri Wahyu @ Jalan Kuching KL,1300,KL City,Apartment,3,1,2,835,Fully Furnished,Kuala Lumpur,"Jogging Track, Lift, Gymnasium, Squash Court, Minimart, Security, Swimming Pool, Playground, Barbeque area, Air-Cond, Washing Machine"
702,Residensi Setia Impian,750,Kajang,Condominium,3,2,2,984,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Air-Cond"
703,Residensi Setia Impian @ Kajang,1600,Kajang,Apartment,3,2,2,1468,Partially Furnished,Selangor,"Security, Lift, Minimart, Air-Cond"
530,Residensi Suasana @ Damai,500,Damansara Damai,Condominium,1,1,1,200,Fully Furnished,Selangor,"Swimming Pool, Gymnasium, Playground, Security, Minimart, Air-Cond, Internet"
1031,Residensi Suria Pantai,1400,Pantai,Apartment,3,1,2,810,Partially Furnished,Kuala Lumpur,"Playground, Minimart, Multipurpose hall, Swimming Pool, Security, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
704,Residensi Sutera 7,1600,Kajang,Condominium,2,1,2,872,Fully Furnished,Selangor,"Multipurpose hall, Lift, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Jogging Track, Sauna, Air-Cond"
406,Residensi Tasikmas,1100,Cheras,Apartment,3,1,2,805,Partially Furnished,Kuala Lumpur,"Security, Lift, Playground, Near KTM/LRT"
407,Residensi Tasikmas @ Desa Tun Razak,1350,Cheras,Apartment,3,1,2,850,Partially Furnished,Selangor,"Multipurpose hall, Security, Lift, Playground, Near KTM/LRT"
1508,Residensi Vista Wirajaya,1500,Setapak,Apartment,3,1,2,884,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Multipurpose hall, Near KTM/LRT"
1509,Residensi Wangsa Meranti,1400,Setapak,Condominium,3,1,2,850,Partially Furnished,Kuala Lumpur,"Security, Minimart, Lift, Playground, Gymnasium, Multipurpose hall, Air-Cond"
1810,Residensi Wangsamas,1400,Wangsa Maju,Apartment,3,2,2,800,Unfurnished,Kuala Lumpur,"Multipurpose hall, Lift, Security, Minimart, Jogging Track, Near KTM/LRT"
1242,Residensi Warnasari 3,750,Puncak Alam,Apartment,3,1,2,760,Partially Furnished,Selangor,"Security, Playground, Washing Machine"
1510,Residensi Wirajaya 2 Taman Melati,1700,Setapak,Apartment,3,1,2,850,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Air-Cond, Near KTM/LRT"
705,Residensi Zamrud,700,Kajang,Condominium,3,2,2,1023,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
706,Residensi Zamrud @ Kajang,1200,Kajang,Apartment,3,2,2,1023,Partially Furnished,Selangor,"Security, Swimming Pool, Gymnasium, Lift, Playground, Minimart, Jogging Track"
1712,Rhythm Avenue USJ19,1600,Subang Jaya,Apartment,2,1,2,789,Partially Furnished,Selangor,"Gymnasium, Playground, Swimming Pool, Multipurpose hall, Squash Court, Jogging Track, Sauna, Security, Minimart, Lift, Air-Cond, Near KTM/LRT, Washing Machine"
776,Ria Apartment Taman Daya Jinjang Good condition,850,Kepong,Apartment,3,1,2,860,Partially Furnished,Kuala Lumpur,"Lift, Playground, Air-Cond"
707,Ria Prima,750,Kajang,Apartment,3,1,2,850,Unfurnished,Selangor,"Security, Lift, Swimming Pool"
1280,Riana Dutamas,1900,Segambut,Service Residence,2,2,2,910,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Barbeque area, Sauna, Air-Cond, Washing Machine, Near KTM/LRT"
1098,Riana Green,1700,Petaling Jaya,Condominium,1,1,1,750,Fully Furnished,Selangor,"Gymnasium, Swimming Pool, Squash Court, Jogging Track, Barbeque area, Minimart, Multipurpose hall, Security, Playground, Tennis Court, Sauna, Lift, Air-Cond, Washing Machine, Near KTM/LRT"
1811,Riana Green East,2800,Wangsa Maju,Condominium,4,2,3,1909,Fully Furnished,Kuala Lumpur,"Playground, Swimming Pool, Tennis Court, Sauna, Barbeque area, Security, Gymnasium, Multipurpose hall, Squash Court, Lift, Washing Machine, Near KTM/LRT, Air-Cond"
1336,Rica Residence Sentul,1700,Sentul,Condominium,2,1,1,700,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT"
157,Ridzuan Condominium,1500,Bandar Sunway,Condominium,3,1,2,1192,Partially Furnished,Selangor,"Minimart, Security, Squash Court, Playground, Lift, Swimming Pool, Air-Cond, Washing Machine"
1187,Rista Villa Apartment,650,Puchong,Apartment,3,2,1,606,Unfurnished,Selangor,"Security, Playground, Multipurpose hall, Tennis Court"
546,Ritze Perdana 1,1300,Damansara Perdana,Condominium,1,1,1,634,Fully Furnished,Selangor,"Swimming Pool, Lift, Security, Minimart, Gymnasium, Squash Court, Playground, Sauna, Multipurpose hall, Club house, Air-Cond, Washing Machine"
547,Ritze Perdana 2,1900,Damansara Perdana,Condominium,1,1,1,850,Fully Furnished,Selangor,"Security, Swimming Pool, Barbeque area, Squash Court, Gymnasium, Air-Cond, Washing Machine"
613,Rivercity Condominium,1500,Jalan Ipoh,Condominium,3,1,2,1272,Partially Furnished,Kuala Lumpur,"Playground, Gymnasium, Swimming Pool, Lift, Security, Minimart, Near KTM/LRT"
992,Riverville Residences,1800,Old Klang Road,Condominium,3,2,2,1210,Partially Furnished,Kuala Lumpur,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
1374,Robson Condominium,2700,Seputeh,Condominium,3,1,2,1450,Partially Furnished,Kuala Lumpur,"Sauna, Swimming Pool, Gymnasium, Barbeque area, Security, Minimart, Playground, Tennis Court, Squash Court, Lift, Air-Cond, Near KTM/LRT, Washing Machine"
1188,Rosana Villa Apartment,700,Puchong,Apartment,3,2,2,700,Unfurnished,Selangor,"Security, Playground"
57,Rose Vista,1400,Ampang,Condominium,3,1,2,1000,Fully Furnished,Kuala Lumpur,"Barbeque area, Security, Playground, Swimming Pool, Lift, Jogging Track, Air-Cond, Near KTM/LRT, Washing Machine"
627,Royal Domain Sri Putramas 2,1500,Jalan Kuching,Apartment,3,1,2,1320,Partially Furnished,Kuala Lumpur,"Minimart, Gymnasium, Barbeque area, Playground, Security, Swimming Pool, Lift, Multipurpose hall, Air-Cond"
628,Royal Regent (Sri Putramas 3),2000,Jalan Kuching,Condominium,3,1,2,1018,Fully Furnished,Kuala Lumpur,"Minimart, Playground, Swimming Pool, Gymnasium, Tennis Court, Sauna, Security, Lift, Barbeque area, Multipurpose hall, Club house, Air-Cond, Washing Machine"
564,RSGC View,2000,Desa Pandan,Apartment,4,1,3,1475,Partially Furnished,Kuala Lumpur,"Playground, Security, Air-Cond"
909,Rumah Pangsa Impian (Saujana Putra),650,Kuala Langat,Flat,3,1,2,650,Unfurnished,Selangor,"Security, Playground, Near KTM/LRT"
408,Rumbia Residence @ Ari Permaisuri,2500,Cheras,Condominium,4,2,3,1200,Fully Furnished,Kuala Lumpur,"Security, Playground, Swimming Pool, Jogging Track, Barbeque area, Multipurpose hall, Air-Cond"
1189,Ruvena Villa,750,Puchong,Apartment,3,2,2,700,Unfurnished,Selangor,"Swimming Pool, Playground"
1099,RYAN & MIHO,3300,Petaling Jaya,Service Residence,3,2,2,818,Partially Furnished,Selangor,"Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
1265,Salak South Garden,1200,Salak Selatan,Apartment,3,1,1,797,Partially Furnished,Kuala Lumpur,"Security, Lift, Air-Cond, Near KTM/LRT, Washing Machine"
1337,Sang Suria,1500,Sentul,Condominium,3,1,2,1220,Partially Furnished,Kuala Lumpur,"Gymnasium, Swimming Pool, Sauna, Tennis Court, Squash Court, Barbeque area, Security, Playground, Lift, Minimart, Air-Cond, Near KTM/LRT, Washing Machine"
1100,Sapphire Paradigm,3800,Petaling Jaya,Condominium,2,1,2,1001,Fully Furnished,Selangor,"Gymnasium, Security, Playground, Lift, Swimming Pool, Sauna, Barbeque area, Multipurpose hall, Club house, Squash Court, Air-Cond, Near KTM/LRT, Washing Machine, Internet"
